Rating,User,Category,Age,Date,Review,Review_cate
5,gis*****,가족여행으로 좋아요,20대,2024.08.10,"친절하신 홍민성 가이드님과 여행했습니다☺️ 설명을 들으면서 둘러보니까 더 좋았어요. 여행 일정이 알차다 보니까 하루에 2만 보씩 걷지만, 버스를 타고 이동하기 때문에 중간중간에 다리를 쉬어줄 수 있어요. 밥이 좀 느끼해서 아쉬웠지만 그거 빼곤 만족합니다. 많이 더운 날씨였지만 전체적으로 즐거웠습니다! 다음에 또 하나투어 이용하고 싶어요 : )","일정이 알차요
가격이 합리적이에요
가이드가 전문적이에요
객실이 깨끗해요
가이드가 배려 깊고 세심해요"
5,fre*******,가족여행으로 좋아요,40대,2024.08.08,저희가족4명과 조카까지5명의 첫일본여행이었습니다 주변에서는 일본은 자유로 가도 된다고 했지만 아이들이 총3명이다보니 인솔이 어렵고 저희는 맞벌이에 이것저것 준비하기도 빠듯하여 패키지로 선택했고 탁월한 선택이었습니다 특히 김영숙가이드님 더운날씨에도 어찌나 열정적으로 저희를 인솔해주시고 세심히 살펴주시는지 감사했습니다 일본의 옛수도가 교토인지도 모르고 갔는데 덕분에 좋은 역사공부가 되었고 저희의 하이라이트인 유니버셜을 편하게 다녀왔습니다 유니버셜 호텔셔틀이 8시30분 출발이었는데 7시30분에 한시간 먼저 차량으로 이동해주어 유니버셜...,"객실이 깨끗해요
호텔이 관광지와 가까워요
일정이 알차요
가격만큼 가치 있어요
가이드가 열정적이에요"
4,k74*****,가족여행으로 좋아요,30대,2024.08.08,"가이드님께서 역사 전문이라며 유적지나 일본의 관습 등 알찬 정보를 이동하는 내내 조금이라도 더 알려주려고 하셨어요. 더운 날씨에 많이 걷는 일정이라 다른 분들은 별로라고 하셨는데 그 안에서 나름 조율도 하고 무엇보다 버스로 편하게 다니면서 그 안에서 적절하게 자유시간도 주시고, 호텔이 시내와 가까워서 튼튼한 다리와 구글맵만 있으면 어디든 갈수 있어 좋았습니다. 대부분의 일본 사람들은 친절해서 파파고 하나로 여기저기 다 돌아다녔어요. 덕분에 멋진 추억 남기고 와서 좋았습니다. 여행일정이 짜여져 있었지만 2안으로 여행일정표 안에 날씨...","객실이 깨끗해요
호텔이 시내에 있어요
일정이 알차요
식당이 청결해요
가격이 합리적이에요"
5,gus****,커플여행으로 좋아요,50대,2024.08.07,너무도 더운 폭염의 일본 오사카.교토였지만 일본의 역사를 너무도 귀에 쏙쏙~ 들어어게 알려주시는 김민좌가이드님 더운 날씨에 너무너무 고생 많으셨어요 전문가다운 여행가이드 포스가 너무많이 느껴졌어요 너무 즐겁고 유익한 여행이였습니다 해외여행이 처음인 저희 남편도 너무 좋아하네요 ㅎ 최고입니다,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 다양해요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,jsj*****,가족여행으로 좋아요,20대,2024.08.07,"인생 첫 해외여행인데 일정짜는게 힘들어서 짧고 굵은 일본 2박3일 패키지로 선택했는데 정말 최고의 여행이었습니다. 일정도 굉장히 알차고, 가이드님(김민좌 가이드님 감사해요ㅎㅎ)도 중간중간 설명을 세세하게 잘해주셔서 정말 좋았습니다. 이번엔 친구끼리 갔었는데, 다음번은 하나투어 일본 여행 패키지로 가족과함께 다시 여행할 예정입니다!","호텔에서 쉬기 좋아요
일정이 알차요
가격이 합리적이에요
가이드가 전문적이에요
식당이 청결해요"
5,you*********,가족여행으로 좋아요,30대,2024.08.02,별이 다섯개☆☆☆☆☆ 김연자 인솔자님♡♡ 가족여행 으로 추천해요! 자유시간이 많고! 지루하지 않고! 재미있게 설명 해주신 인솔자 김연자님 다시 한번 뵙고 싶을정도로 좋았어요^^♡ 간략하게 일본역사 소개를 해주셔서 귀에 쏙쏙! 들어왔습니다. 투어 하면서 맛집까지 소개해주셔서 맛있는곳에서 많이 먹을수 있었습니다. 모르는게 있으면! 친절하게 설명해주셔서 너무좋았습니다. 마지막 짐찾는곳까지 알려주시고! 마지막까지 인사 해주셔서 좋았습니다. 만약 여행을 할려고 망설이신 다면 망설이지 마시고 김연자님 인솔자분과 꼭! 투어해보세요^^♡,"객실이 깨끗해요
호텔이 관광지와 가까워요
일정이 알차요
일정이 여유로워요
가이드가 전문적이에요"
5,mon*****,가족여행으로 좋아요,50대,2024.08.02,아이들과함께한 여행인데 이부림 가이드님의 상세한 설명으로 일본을 많이 알수 있었어요 고베에서 1박을했는데 쇼핑하기도 좋고 야경이 정말 예뻤어요 많이 덥긴했지만 즐거운 여행이였어요,"호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 전문적이에요"
5,elm*******,아동동반 여행으로 좋아요,40대,2024.07.31,"아이와 단둘이 해외여행도 첨이고, 패키지도 첨이었어요. 자유여행은 첨부터 끝까지 계획을 세워야 한다는 점!이번 패키지여행을 통해서. 짜여진 일정대로 따라가는게 아이와 동반일 때는 큰 장점이라는걸 몸소 체험하고 왔어요. 유니버셜이 목표여서 제대로 즐기고 싶었지만. 너무 더운날씨에 많이 힘들었어요. 그럼에도 안전하게 여행을 즐길 수 있었던 건 같이 시간을 보냈던 팀들도 너무 좋으신 분들이었고. 무엇보다 안지은가이드님의 인솔덕분에 무탈한 여행을 마무리 할 수있었습니다. 선선한 가을날 하나투어 패키지를 통해 다시 또 도전하고싶네요.","호텔이 관광지와 가까워요
일정이 여유로워요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,han*******,아동동반 여행으로 좋아요,40대,2024.07.27,애들과 함께 유니버셜스튜디오저팬이 포함된 오사카 여행을 선택했는데 시작부터 마지막까지 너무 좋았습니다. 특히 동행하신 김해경 가이드님께서 하나하나 준비해주셔서 안전하고 편안한 여행이 되었어요^^ 날씨까지 도와줘서 화창한 날씨 속에 즐겁게 다녀왔습니다. 김해경 가이드님 다시한번 감사드려요~~❤,"호텔이 시내에 있어요
즐길 거리가 다양해요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요"
5,ale************,가족여행으로 좋아요,20대,2024.07.25,이것이 저의군대 가기전 마지막 가족여행 이었습니다. 4일 내내 너무 좋았습니다. 안윤경 가이드님께서 너무 친절하시고 자세히 알려주셔서 감사했습니다. 우리에게 유용한 정보와 일정까지 자세하게 알려 주셔서 4일 내내 너무 좋았습니다. 다시 가고 싶네요 ㅎㅎ,"객실이 깨끗해요
일정이 여유로워요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요
식당이 청결해요"
5,슈가로로,가족여행으로 좋아요,40대,2024.07.25,앞으로 명심하겠습니다^^ 가이드님 말을 잘 듣자!! 처음부터 알려 주신 마트에 가고 또 식당을 갔으면 돈과 시간~ 입맛을 날리는 일은 없었을텐데ㅠㅠ 급후회하고 다음날 마트를 찾아갔습니다~ㅋ 추천해 주신 것 맛있었습니다^^ 열정적인 가이드님 다시 한번 감사드립니다 아들이 인생 최고의 여행이었다고 합니다♡,"호텔이 관광지와 가까워요
즐길 거리가 다양해요
가이드가 열정적이에요"
5,rmsru,가족여행으로 좋아요,40대,2024.07.24,엄마와 함께 하는 가족여행! 패키지로 알찬 일정과 자유식 시간에 즐기는 개인 취향 맛집 투어 및 시간이 좋았음! 패키지 투어의 꽃 강병규 가이드님의 여행 팁과 역사 설명도 굿!! 오랜만에 알차고 즐겁게 다녀온 여행이었음!!!,"일정이 알차요
가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요
가이드가 재밌어요"
5,kev********,가족여행으로 좋아요,40대,2024.07.05,"정진수 가이드님, 무엇보다 이번 여행에 가이드 님이 기억이 남네요. 교토와 오사카 두 도시의 시작과 마지막을 전부 정리 하고 날씨에 지치지 않도록 세심한 배려!! 가이드 좋은분 만카 역사부터 현지의 생생한 정보 까지 배우고 갑니다. 가족 여행으로 강추 드립니다.","즐길 거리가 다양해요
가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요
일정이 알차요"
5,rob*******,가족여행으로 좋아요,50대,2024.06.29,"오사카,교토 3일여행 음식도 맛있었고 호텔조식도 맛있었고, 목욕탕이 있어 좋았고 여행일정도 알차서 좋았습니다 장경미 가이드도 전문적으로 시간조율 너무나 잘했고,열정적이라 하나라도 알려 주려고 친절하고 배려있게 설명하여주고 더운날씨에도 불구하고 대표사진은 찍어주려 노력했고 마지막 작별인사 까지 전문적인 모습이 좋았습니다","호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
4,aj6***,가족여행으로 좋아요,40대,2024.06.26,코로나 이후 시부모님을 모시고 아이들과 함께 다녀온 가족여행~~ 화창한 날씨가 사진을 화려하게~ 일본의 진면목을 볼 수 있었던 여행^^ 도쿄와는 다른 오사카 교토 일본의 매력에 매료되었다~^^~,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
4,kes***,기타,50대,2024.06.26,2박3일의 짧은시간이 아쉬워 하루정도 더있고 싶었지만.. 깔끔하고 깨끗하며 친절한 준법정신이 뛰어난 일본 국민성이 어디서든 느낄수있어 좋았다 역사적인 문제와 한일감정의 유감으로 일본이 무지 싫을때도 있었지만 배워야할 검소함과 몸에 배인 친절함은 가져와도 좋을듯했다 우리나라 죽녹원과 같은 대나무숲의 멋진정경 간식 센베과자를 먹기위해 모여들던 사슴무리들 어느곳을 가도 가족과 사랑하는 사람들을 위해 소원을 비는 도구들 아기자기한 인형ㆍ소품ㆍ오르골등 이쁜것들이 너무도 많았다 숙소에서(호텔9층) 내려다본 야간 고베역의 매력 우리역...,"호텔이 관광지와 가까워요
객실 뷰가 좋아요
일정이 알차요
식당 뷰가 좋아요
가이드가 배려 깊고 세심해요"
5,ajw***,가족여행으로 좋아요,50대,2024.06.24,원래는 여수에 다녀오려다 제주도로 방향을 바꾼 후 대명 여행패키지를 검색하다 하나투어 오사카 여행 패키지를 보고 일본여행으로 결정했습니다. 처음 가보는 해외여행에 여권도 만들고 쇼핑목록도 검색해보고 일본에 도착할때 까지의 두근두근했던 느낌은...^^ 간사이공항에 도착해서 첫 집결지인 북쪽시계탑을 못찾아 늦게 도착했지만(첫날부터 민폐를...;;) 같이 여행하시는 여러분들과 최수정 가이드님께서 이해해주셔서 감사했습니다. 그리고 하늘이 도우셨는지 비는 조금 맞긴 했지만 다니는 내내 거의 비가 저희들을 피해가는 느낌을 받았어요. 금...,"객실이 깨끗해요
현지 음식이 다양해요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요
가이드가 재밌어요"
5,fut*****,가족여행으로 좋아요,40대,2024.06.23,"갑작스럽게 가족 여행을 결정하고 자유, 패키지 고민 중에 딱 맞는 일정이 마침 하나투어에 있어서 바로 결정하고 다녀왔어요. 떠나기 직전 항공사 지연 문제가 크게 터져서 걱정이 됐었는데 다행히 잘 다녀올 수 있었습니다. 일정이 생각보다 여유로웠던 것 같아 좋았어요~호텔도 지하철 역과 그리 멀지 않은 곳에 있었고 5분 거리에 다이소 등 여러 상점가들이 즐비해 있어서 일정이 끝난 뒤에도 아이들과 소소하게 쇼핑하기 아주 좋았어요~ 그리고 이지수 가이드께서 일정 내내 세심하게 챙겨주시고 또 일본 지도로 짚어 주시면서 일본의 역사, 문화...","호텔에서 쉬기 좋아요
일정이 알차요
일정이 여유로워요
현지 음식이 맛있어요
가이드가 전문적이에요"
5,hui*******,가족여행으로 좋아요,20대,2024.06.22,국외에 살다 군 입대 전 추억을 만들기 위해 선택한 일본여행이었어요. 몇 달 전 남미 자유여행을 하며 고생한 기억에 요즘 MZ(?) 스럽지 않게 패키지로 편하게 다녀왔습니다ㅎ 일본을 누가 패키지로 가냐며 주변 사람들이 모두 의아하게 봤지만 계획 세우는게 일인 저에겐 오히려 좋은 선택이었다고 생각합니다. 일정 내내 박효근 가이드님 덕분에 재밌고 편하게 이동해서 좋았어요. 또 가이드님의 재치있는 농담과 개그로 초면인 일행들이 빨리 친해진것 같아요! 군대 간다고 안 쓰럽다고 더 챙겨 주신 것 같았어요ㅋㅋ 가이드님이 세심하셔서 일정 내...,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 다양해요
가이드가 열정적이에요
가이드가 재밌어요"
